,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff
309,5000,9,1.3672551882080604,1.8880423522422531,0.0,False,0.7921283596580722
310,5000,10,1.3665969851456015,1.8861481045205486,0.0,False,0.8044888062505278
311,5000,11,1.3472855466758682,1.8671814007124081,0.0,False,0.8010414596346003
312,5000,12,1.351016435752849,1.8708531318166068,0.0,False,0.8016330393624225
313,5000,13,1.3545133586400695,1.8746059480611867,0.0,False,0.7990741057888293
314,5000,14,1.3564084956931155,1.8761565029657106,0.0,False,0.8025199272740497
315,5000,15,1.3592268987774143,1.879600560612587,0.0,False,0.7962633816482754
316,5000,16,1.3610613594963794,1.8813540100508068,0.0,False,0.7970734944557272
317,5000,17,1.3635261660406715,1.8841602028382805,0.0,False,0.7936596320239087
318,5000,18,1.3551824226291145,1.8760198509965615,0.0,False,0.7916257163255311
319,5000,19,1.3700783289377036,1.8911820028616497,0.0,False,0.788963260760541
320,5000,20,1.3643958543094454,1.8849428374574932,0.0,False,0.7945301685195236
321,5000,21,1.3748273304642493,1.8948523109329902,0.0,False,0.7997501953125905
322,5000,22,1.3698290576275631,1.8890326795310526,0.0,False,0.8079637809651041
323,5000,23,1.3656333538542278,1.8872321801394705,0.0,False,0.7840117371475746
324,5000,24,1.3513686013723667,1.8723115847028184,0.0,False,0.7905701666954821
325,5000,25,1.3606664995195579,1.879286772585505,0.0,False,0.8137972693405304
326,5000,26,1.3597142012369363,1.8782782919111387,0.0,False,0.814359093257977
327,5000,27,1.3694465665879498,1.8903858276889236,0.0,False,0.7906073889902627
328,5000,28,1.3514745501704548,1.8722125368204927,0.0,False,0.7926201334996206
329,5000,29,1.357182428763406,1.878898863246371,0.0,False,0.7828356551703504
330,5000,30,1.3595603784209773,1.8781248949416174,0.0,False,0.8143548347936003
331,5000,31,1.3427842780382522,1.8641767725813532,0.0,False,0.7860750545689887
332,5000,32,1.3608454142635626,1.8807512083706848,0.0,False,0.8009420589287792
333,5000,33,1.3591380439173042,1.878896311249104,0.0,False,0.8024173266820016
334,5000,34,1.3599275072867751,1.8808249290256431,0.0,False,0.7910257826113192
335,5000,35,1.3630719492523586,1.88346142355081,0.0,False,0.796105257015487
336,5000,36,1.3563442418028684,1.8767530564734152,0.0,False,0.795911853294534
337,5000,37,1.3659833474612257,1.8862636518753928,0.0,False,0.7971969558583307
338,5000,38,1.3520794865929646,1.8728047877516265,0.0,False,0.7927469884133824
339,5000,39,1.3524855149501553,1.8724786176844737,0.0,False,0.8000689726568169
340,5000,40,1.3690071420933454,1.8909775598678609,0.0,False,0.7802958222548471
341,5000,41,1.351552111309298,1.8692027557059125,0.0,False,0.8234935560338545
342,5000,42,1.3650291654425637,1.8856162337804592,0.0,False,0.7941293166210457
343,5000,43,1.3668243122911687,1.8872981325839286,0.0,False,0.7952617970724027
344,5000,44,1.3642322820302542,1.8856654183862824,0.0,False,0.7856686364397163
345,5000,45,1.352570461441983,1.8740603411668983,0.0,False,0.7851012027508446
346,5000,46,1.3706401935030046,1.8916249897482882,0.0,False,0.7901520375471645
347,5000,47,1.3585462745956896,1.8784181851877906,0.0,False,0.8012808940789906
348,5000,48,1.3673953545193065,1.887838377947677,0.0,False,0.7955697657162952
349,5000,49,1.3565606999299142,1.878759822328551,0.0,False,0.7780087760136318
350,5000,50,1.3630926656122817,1.8822226429372968,0.0,False,0.80870022674985
351,5000,51,1.3616251714081344,1.8837742217448046,0.0,False,0.7785094966332977
